melody_id,filename,path,pitch,tonic_pc
7158,han0197.krn,data/essen_copy/asia/china/han/han0197.krn,"[74, 77, 77, 79, 79, 82, 74, 77, 79, 82, 82, 82, 86, 84, 82, 79, 82, 79, 79, 79, 79, 82, 84, 82, 84, 86, 84, 82, 82, 84, 77, 79, 82, 79, 84, 84, 82, 79, 82, 79, 77, 74, 72, 74, 77]",10.0
7159,han0829.krn,data/essen_copy/asia/china/han/han0829.krn,"[64, 64, 64, 66, 69, 71, 69, 67, 64, 71, 69, 67, 64, 64, 69, 71, 76, 78, 76, 74, 71, 74, 71, 69, 71, 69, 67, 64, 64, 71, 69, 67, 64, 64, 69, 71, 76, 78, 76, 74, 71, 74, 71, 69, 71, 69, 67, 64, 64]",2.0
7160,han0183.krn,data/essen_copy/asia/china/han/han0183.krn,"[68, 71, 68, 68, 66, 66, 63, 63, 61, 61, 59, 61, 64, 63, 61, 56, 59, 61, 61, 61, 64, 66, 66, 63, 63, 61, 59, 59, 61, 64, 63, 61, 56, 59, 61, 61, 61, 61, 64, 61, 66, 63, 61, 59, 54, 59, 59, 61, 64, 63, 61, 56, 59, 61, 61, 61, 64, 64, 64, 64, 64, 68, 66, 64, 64, 66, 68, 71, 68, 66, 68, 71, 68, 64, 64]",4.0
7161,han0815.krn,data/essen_copy/asia/china/han/han0815.krn,"[74, 74, 76, 76, 76, 74, 74, 72, 69, 74, 72, 69, 72, 74, 74, 74, 76, 76, 76, 74, 74, 72, 69, 74, 69, 67, 64, 62, 67]",7.0
7162,han0801.krn,data/essen_copy/asia/china/han/han0801.krn,"[79, 79, 79, 79, 79, 77, 79, 75, 77, 75, 72, 72, 70, 72, 75, 77, 79, 77, 77, 79, 77, 79, 82, 82, 84, 75, 72, 79, 79, 82, 82, 82, 75, 75, 75, 75, 72, 70, 72, 79, 79, 82, 79, 79, 79, 77, 75, 72, 72, 75, 75, 77, 79, 77, 75, 72, 72, 70, 70, 70, 67]",3.0
7163,han0800.krn,data/essen_copy/asia/china/han/han0800.krn,"[75, 77, 79, 79, 79, 77, 77, 75, 72, 75, 77, 77, 75, 77, 77, 77, 79, 77, 77, 77, 75, 77, 75, 72, 72, 75, 77, 72, 82, 75, 77, 75, 72, 72, 72, 70, 70, 72, 75, 77, 75, 72, 72, 70, 70, 72, 75, 77, 75, 72, 70, 70, 70, 70]",3.0
7164,han0814.krn,data/essen_copy/asia/china/han/han0814.krn,"[79, 84, 74, 72, 72, 77, 77, 79, 82, 84, 84, 89, 89, 84, 82, 79, 82, 79, 77, 79, 84, 84, 89, 89, 89, 89, 72, 77, 77, 79, 84, 82, 84, 82, 84, 89, 89, 89, 84, 82, 84, 89, 84, 82, 84, 82, 79, 77, 79, 82, 84, 84, 89, 84, 82, 84, 82, 79, 82, 79, 77, 77, 77, 77]",10.0
7165,han0182.krn,data/essen_copy/asia/china/han/han0182.krn,"[69, 66, 69, 74, 66, 64, 66, 62, 74, 73, 71, 73, 71, 66, 69, 69, 69, 71, 74, 76, 71, 69, 69, 66, 64, 62, 62, 64, 69, 71, 69, 66, 64, 62, 69, 69, 69, 66, 69, 74, 76, 73, 71, 69, 69, 71, 69, 66, 64, 62, 64, 66, 69, 66, 69, 66, 69, 74, 74, 74, 66, 64, 66, 64, 62, 64, 69, 71, 69, 66, 64, 62, 66, 69, 66, 69, 74, 76, 73, 71, 69, 66, 66, 64, 62, 64, 66, 69, 64, 62, 62, 64, 69, 69, 64, 66, 64, 62]",2.0
7166,han0196.krn,data/essen_copy/asia/china/han/han0196.krn,"[69, 69, 66, 69, 71, 69, 71, 74, 76, 78, 74, 71, 71, 69, 69, 66, 74, 71, 69, 69, 71, 62, 64, 62, 64, 69, 66, 69, 69, 69, 71, 74, 71, 71, 69, 69, 66, 74, 71, 71, 71, 69, 66, 69, 64, 69, 66, 64, 62, 62, 64, 62, 69, 71, 74, 69, 66, 64, 64, 66, 66, 64, 62, 62, 64, 64, 69, 66, 69, 69, 71, 74, 76, 78, 74, 71, 71, 69, 69, 69, 64, 69, 66, 64, 62, 62, 64, 62]",2.0
7167,han0828.krn,data/essen_copy/asia/china/han/han0828.krn,"[86, 86, 89, 86, 84, 82, 79, 86, 89, 86, 84, 82, 79, 86, 86, 84, 82, 86, 84, 86, 82, 79, 77, 79, 82]",10.0
7168,han0371b.krn,data/essen_copy/asia/china/han/han0371b.krn,"[67, 72, 74, 72, 72, 74, 72, 79, 79, 79, 76, 74, 76, 74, 72, 74, 76, 79, 76, 74, 72, 76, 74, 72, 72, 69, 67, 67, 72, 72, 74, 72, 79, 79, 79, 76, 74, 76, 74, 76, 79, 72, 74, 76, 79, 76, 74, 72, 76, 74, 74, 72, 72, 69, 67, 69, 74, 72, 72, 69, 79, 79, 79, 76, 74, 76, 72, 74, 76, 74, 76, 79, 79, 76, 74, 72, 72, 69, 67]",0.0
7169,han0169.krn,data/essen_copy/asia/china/han/han0169.krn,"[74, 74, 74, 74, 71, 69, 69, 74, 71, 74, 69, 69, 71, 66, 69, 71, 69, 71, 69, 71, 69, 71, 74, 69, 71, 69, 69, 71, 76, 71, 69, 74, 69, 69, 71, 68, 69, 74, 71, 69, 76, 73, 71, 69, 71, 69, 66, 66, 69, 64, 69, 69, 71, 69, 71, 69, 71, 71, 69, 71, 74, 69, 71, 69, 76, 73, 71, 69, 71, 69, 71, 69, 64, 69, 69, 71, 69, 71, 69, 73, 71, 69, 74, 69, 66, 66, 69, 71, 69, 69, 66, 69, 71, 69, 71, 69, 71, 74, 69, 71, 69, 76, 71, 69, 71, 69, 71, 69, 69, 74, 66, 69, 74, 69, 71, 76, 71, 74, 69, 73, 71, 69, 71, 69, 66, 66, 69, 69, 66, 69, 71, 69, 71, 69, 71, 76, 71, 69, 71, 71, 69, 69, 66, 73, 73, 71, 69, 69, 69, 74, 74, 71, 69, 66, 69]",2.0
7170,han0627.krn,data/essen_copy/asia/china/han/han0627.krn,"[77, 72, 74, 74, 77, 72, 74, 77, 74, 77, 74, 72, 74, 69, 74, 72, 72, 69, 74, 72, 72, 67, 69, 69, 67, 69, 72, 65, 67, 69, 72, 65, 65, 67, 65, 60, 62, 69, 74, 72, 69, 72, 72, 77, 74, 69, 72, 72, 77, 74, 69, 72, 77, 74, 69, 72, 77, 74, 72, 67, 69]",5.0
7171,han0141.krn,data/essen_copy/asia/china/han/han0141.krn,"[66, 64, 64, 66, 68, 71, 68, 61, 66, 64, 64, 66, 68, 64, 66, 68, 61, 68, 71, 73, 76, 73, 71, 68, 73, 68, 66, 68, 64, 64, 66, 68, 71, 68, 66, 64, 61, 64, 61, 64, 61]",4.0
7172,han0155.krn,data/essen_copy/asia/china/han/han0155.krn,"[71, 73, 71, 69, 66, 69, 73, 71, 69, 71, 73, 71, 73, 71, 73, 71, 73, 71, 69, 66, 69, 69, 66, 69, 71, 69, 66, 64, 66, 64, 66, 66, 69, 66, 69, 71, 73, 66, 71, 69, 66, 66, 66, 71, 69, 66, 66, 66, 71, 69, 71, 73, 71, 73, 69, 71, 66, 71, 69, 66, 64, 64, 66, 69, 69, 66, 73, 69, 73, 71, 69, 73, 71, 69, 71, 73, 71, 73, 71, 69, 66, 69, 66, 71, 69, 66, 66, 64, 66, 64, 66, 64, 66, 64, 66, 73, 69, 71, 69, 66, 66, 64, 66]",9.0
7173,han0633.krn,data/essen_copy/asia/china/han/han0633.krn,"[86, 86, 84, 86, 86, 84, 86, 84, 86, 84, 86, 84, 79, 82, 84, 82, 84, 86, 82, 79, 82, 79, 77, 74, 77, 79, 79, 77, 79, 82, 74, 72, 84, 82, 84, 86, 82, 79, 82, 79, 77, 74, 77, 79, 79, 77, 79, 82, 74, 72]",10.0
7174,han0380.krn,data/essen_copy/asia/china/han/han0380.krn,"[65, 65, 65, 70, 70, 69, 70, 65, 72, 77, 75, 72, 77, 75, 72, 72, 72, 77, 72, 70, 65, 72, 77, 70, 68, 70, 72, 71, 68, 65, 65, 65, 65, 70, 70, 71, 68, 70, 65, 70, 70, 72, 71, 68, 65, 70, 65, 65, 70, 70, 71, 68, 70, 65, 72, 77, 75, 77, 72, 72, 77, 72, 70, 65, 72, 77, 70, 68, 70, 72, 71, 68, 65, 65, 65, 65, 70, 70, 71, 68, 70, 65, 70, 70, 72, 71, 68, 65]",8.0
7175,han0394.krn,data/essen_copy/asia/china/han/han0394.krn,"[65, 62, 62, 74, 74, 74, 74, 77, 74, 74, 74, 72, 69, 72, 69, 67, 65, 62, 67, 67, 69, 74, 74, 72, 69, 72, 69, 67, 67, 65, 67, 69, 72, 69, 67, 65, 62]",5.0
7176,han1061.krn,data/essen_copy/asia/china/han/han1061.krn,"[69, 72, 72, 72, 69, 67, 69, 72, 74, 74, 74, 74, 74, 72, 72, 69, 69, 72, 72, 69, 67]",0.0
7177,han0419.krn,data/essen_copy/asia/china/han/han0419.krn,"[72, 67, 67, 67, 72, 72, 79, 75, 74, 72, 67, 79, 75, 74, 72, 74, 71, 72, 67, 67, 79, 75, 74, 72, 74, 72, 74, 72, 67, 71, 72, 74, 72, 71, 67, 65, 63, 62, 60, 72, 67, 72, 79, 75, 74, 72, 67, 72, 72, 79, 75, 74, 72, 79, 75, 74, 72, 74, 72, 70, 67, 70, 67, 65, 63, 60, 63, 65, 67, 72, 72, 79, 75, 74, 72, 65, 67, 68, 67, 72, 72, 72, 79, 75, 74, 77, 72, 67, 70, 65, 62, 60, 79, 75, 75, 75, 72, 74, 72, 65, 67, 68, 67, 72, 72, 72, 79, 75, 74, 77, 72, 67, 70, 65, 62, 60, 60]",3.0
7178,han1075.krn,data/essen_copy/asia/china/han/han1075.krn,"[69, 69, 69, 74, 71, 69, 76, 76, 74, 74, 71, 69, 69, 74, 71, 76, 71, 69, 74, 71, 69, 66, 69, 76, 74, 71, 71, 76, 74, 71, 69, 69, 74, 71, 74, 69, 71, 71, 69, 74, 74, 71, 69]",2.0
7179,han0343.krn,data/essen_copy/asia/china/han/han0343.krn,"[72, 72, 72, 69, 67, 72, 72, 69, 72, 74, 76, 76, 79, 76, 74, 76, 74, 72, 69, 67, 72, 69, 72, 67, 76, 79, 74, 76, 74, 72, 69, 67, 72, 69, 74, 72, 69, 69, 71, 69, 67, 69, 72, 69, 69, 67, 72, 72, 69, 72, 74, 76, 76, 74, 76, 79, 76, 74, 76, 74, 72, 69, 67, 72, 69, 72, 67, 76, 79, 74, 76, 74, 72, 69, 67, 67, 69, 67, 69, 67, 74, 76, 74, 72, 69, 67, 69, 72, 72, 72, 69, 67, 72, 72, 69, 72, 74, 76, 64, 76, 79, 76, 74, 76, 74, 72, 69, 67, 72, 72, 69, 72, 69, 76, 79, 74, 76, 74, 72, 69, 67, 72, 69, 74, 72, 74, 76, 74, 72, 69, 67, 69, 72, 69, 69, 67, 72, 72, 69, 72, 74, 76, 76, 76, 79, 76, 74, 76, 74, 72, 69, 67, 72, 72, 69, 72, 69, 79, 69, 69, 76, 74, 72, 69, 67, 72, 69, 74, 72, 74, 74, 72, 69, 67, 69, 72, 69, 69, 67, 72, 72, 69, 72, 74, 76, 76, 76, 79, 76, 74, 76, 74, 72, 69, 67, 72, 72, 69, 72, 69, 79, 69, 69, 76, 74, 72, 69, 67, 67, 69, 67, 74, 76, 74, 72, 69, 67, 69]",0.0
7180,han0425.krn,data/essen_copy/asia/china/han/han0425.krn,"[64, 64, 64, 66, 69, 69, 71, 73, 78, 78, 76, 73, 73, 71, 69, 66, 69, 69, 69, 71, 73, 71, 73, 71, 71, 61, 64, 64, 66, 69, 66, 64, 64, 64, 64, 66, 69, 69, 71, 73, 76, 73, 69, 71, 73, 71, 69, 66, 64, 64, 66, 69, 69, 71, 73, 73, 71, 71, 68, 66, 66, 61, 64, 64, 66, 69, 66, 64]",9.0
7181,han0431.krn,data/essen_copy/asia/china/han/han0431.krn,"[74, 77, 79, 77, 76, 74, 77, 79, 77, 74, 74, 77, 77, 79, 76, 74, 74, 77, 79, 77, 74, 72, 74, 72, 70, 72, 74, 77, 70, 72, 74, 72, 74, 70, 69, 67, 74, 77, 79, 77, 74, 72, 74, 72, 70, 72, 74, 77, 70, 72, 74, 72, 74, 70, 69, 67]",10.0
7182,han0357.krn,data/essen_copy/asia/china/han/han0357.krn,"[70, 67, 70, 72, 74, 72, 74, 77, 74, 72, 70, 67, 70, 72, 72, 72, 74, 72, 74, 72, 70, 67, 70, 74, 72, 70, 67, 65, 77, 74, 72, 70, 72, 74, 70, 72, 74, 77, 74, 72, 70, 74, 72, 70, 67, 72, 72, 74, 72, 74, 72, 70, 67, 67, 70, 70, 72, 74, 70, 72, 72, 74, 70, 67, 65]",10.0
7183,han1049.krn,data/essen_copy/asia/china/han/han1049.krn,"[76, 76, 74, 72, 72, 76, 76, 74, 72, 72, 69, 67, 67, 69, 67, 72, 72, 69, 74, 74, 74, 72, 69, 69, 72, 69, 74, 69, 74, 69, 67, 67, 67, 69, 67]",0.0
7184,han0592.krn,data/essen_copy/asia/china/han/han0592.krn,"[72, 76, 74, 76, 72, 72, 72, 69, 67, 72, 76, 74, 76, 72, 72, 72, 69, 67, 74, 76, 74, 72, 74, 76, 79, 74, 74, 69, 71, 74, 69, 67, 66, 67, 72, 72, 76, 74, 76, 72, 72, 69, 67, 69, 72, 69, 72, 69, 72, 69, 72, 69, 72, 69, 72, 69, 72, 64, 62, 64, 67, 69, 72, 64, 62, 60, 69, 72, 69, 72, 69, 72, 69, 72, 69, 72, 69, 72, 69, 72, 64, 62, 64, 67, 69, 72, 64, 62, 60]",0.0
7185,han0586.krn,data/essen_copy/asia/china/han/han0586.krn,"[74, 77, 79, 82, 89, 86, 86, 84, 84, 82, 77, 82, 79, 77, 79, 82, 84, 84, 82, 84, 82, 79, 74, 72, 74, 79, 79, 82, 77, 82, 79, 72, 77, 74, 74, 72, 70, 79, 79, 79, 77, 74, 74, 84, 82, 82, 86, 84, 84, 82, 79, 82, 79, 79, 82, 82, 79, 77, 74, 72, 67, 74, 79, 82, 82, 77, 82, 79, 72, 77, 74, 74, 72, 70]",10.0
7186,han1115.krn,data/essen_copy/asia/china/han/han1115.krn,"[67, 67, 67, 67, 67, 67, 69, 72, 74, 74, 72, 72, 69, 67, 72, 72, 72, 64, 67, 69, 72, 64, 67, 69, 67, 69, 72, 74, 72, 72, 72, 72, 67, 72, 72, 69, 67, 64, 67, 69, 74, 74, 72, 69, 67, 64, 67, 74, 74, 72, 72, 69, 67, 72, 72, 72, 67, 72, 72, 69, 67, 64, 67]",0.0
7187,han0579.krn,data/essen_copy/asia/china/han/han0579.krn,"[69, 69, 66, 64, 62, 64, 69, 69, 66, 64, 62, 64, 69, 66, 69, 71, 71, 74, 71, 69, 66, 71, 71, 69, 66, 69, 66, 69, 66, 69, 69, 69, 62, 64, 64, 69, 69, 66, 64, 62, 64, 69, 66, 69, 71, 71, 74, 71, 69, 66, 64, 62, 62, 64, 69, 69, 66, 64, 64]",2.0
7188,han1101.krn,data/essen_copy/asia/china/han/han1101.krn,"[76, 73, 71, 76, 73, 71, 69, 73, 71, 69, 66, 66, 66, 69, 71, 66, 64, 66, 69, 66, 64, 64, 61, 66, 64, 66, 66, 64, 66, 69, 73, 71, 69, 66, 66, 66, 69, 71, 66, 64, 66, 69, 66, 64, 64, 61, 69, 69, 73, 71, 69, 66, 66, 66, 69, 71, 69, 66, 64, 66, 69, 66, 64, 64, 61]",9.0
7189,han1129.krn,data/essen_copy/asia/china/han/han1129.krn,"[72, 72, 74, 72, 74, 79, 74, 77, 79, 79, 77, 74, 72, 72, 77, 74, 77, 74, 72, 74, 77, 74, 77, 72, 74, 72]",5.0
7190,han0237.krn,data/essen_copy/asia/china/han/han0237.krn,"[73, 76, 71, 73, 71, 73, 76, 78, 81, 78, 76, 73, 71, 69, 66, 76, 73, 71, 71, 73, 76, 71, 73, 71, 73, 76, 78, 81, 78, 76, 73, 71, 69, 66, 76, 73, 71, 71, 71, 73, 69, 61, 64, 69, 66, 69, 71, 76, 73, 71, 69, 69, 71, 73, 71, 69, 69, 71, 71, 76, 73, 71, 69, 66, 69, 76, 66, 69, 76, 73, 71, 73, 78, 76, 73, 71, 73, 76, 78, 81, 78, 76, 73, 71, 69, 66, 69, 69, 73, 71, 69, 66, 64]",9.0
7191,han0551.krn,data/essen_copy/asia/china/han/han0551.krn,"[78, 78, 78, 78, 81, 73, 76, 78, 78, 76, 78, 83, 81, 83, 85, 85, 83, 81, 83, 81, 83, 83, 88, 80, 78, 76, 76, 78, 76, 78, 83, 85, 81, 81, 78, 83, 85, 81, 81, 78, 78, 81, 78, 78, 73, 76, 76, 78, 76, 78, 78, 73, 81, 78, 78, 76, 78, 81, 81, 83, 83, 78, 81, 78, 76, 73, 71, 73, 81, 78, 76, 78, 73, 76, 78, 76, 78, 76, 71, 73, 76, 71, 73, 76, 73, 78, 78, 73, 71, 71, 69, 71]",9.0
7192,han0545.krn,data/essen_copy/asia/china/han/han0545.krn,"[69, 69, 72, 74, 77, 74, 72, 74, 72, 69, 67, 65, 69, 67, 69, 72, 74, 77, 74, 72, 74, 72, 69, 67, 65, 77, 74, 72, 77, 74, 72, 77, 77, 74, 72, 69, 72, 69, 69, 72, 74, 77, 74, 72, 69, 69, 74, 72, 72, 69, 69, 67, 67, 69, 67, 67, 72, 69, 67, 65, 67, 67]",5.0
7193,han0223.krn,data/essen_copy/asia/china/han/han0223.krn,"[74, 74, 76, 74, 71, 69, 67, 64, 69, 67, 64, 74, 69, 76, 74, 71, 69, 67, 76, 69, 67, 64, 64, 64, 67, 64, 64, 67, 69, 69, 64, 67, 64, 67, 69, 69, 67, 67, 64, 62]",7.0
7194,han0974.krn,data/essen_copy/asia/china/han/han0974.krn,"[76, 76, 73, 71, 69, 76, 73, 71, 73, 71, 73, 73, 69, 71, 66, 64, 66, 71, 71, 69, 66, 71, 69, 66, 66, 71, 66, 71, 66, 69, 64]",9.0
7195,han0960.krn,data/essen_copy/asia/china/han/han0960.krn,"[74, 69, 69, 69, 72, 74, 76, 74, 72, 69, 72, 72, 74, 74, 74, 72, 69, 76, 76, 74, 72, 74, 72, 74, 69, 74, 72, 67, 72, 69, 72, 67, 69, 67, 69, 69, 67, 69, 72, 72, 69, 72, 69, 67, 67, 69, 69, 74, 72, 67, 67, 69, 72, 74, 69, 72, 67, 69, 72, 67, 69, 72, 69, 72, 69, 74, 72, 69, 67]",0.0
7196,han0790.krn,data/essen_copy/asia/china/han/han0790.krn,"[74, 74, 71, 67, 69, 67, 69, 67, 64, 62, 62, 64, 62, 74, 69, 74, 69, 74, 74, 69, 74, 74, 69, 67, 64, 62, 64, 67, 62, 74, 71, 69, 74, 71, 69, 64, 62, 67, 69, 64, 71, 74, 76, 74, 71, 69, 69, 64, 62, 64, 67, 69, 69, 67, 69, 67, 64, 62, 67, 64, 62, 67, 64, 62, 62, 64, 62, 64, 67, 62]",7.0
7197,han0948.krn,data/essen_copy/asia/china/han/han0948.krn,"[67, 69, 72, 67, 69, 72, 67, 69, 72, 74, 74, 79, 79, 72, 74, 72, 69, 67, 69, 72, 74, 67, 69, 72, 67, 69, 72, 74, 69, 72, 74, 79, 69, 67, 67, 67, 67]",0.0
7198,han0784.krn,data/essen_copy/asia/china/han/han0784.krn,"[72, 72, 72, 74, 76, 76, 74, 72, 72, 72, 72, 74, 76, 74, 76, 76, 74, 72, 69, 72, 74, 76, 77, 76, 74, 72, 74, 72, 71, 72, 76, 76, 74, 72, 69, 72, 74, 76, 77, 76, 74, 72, 74, 72, 71, 72, 72]",0.0
7199,han0009.krn,data/essen_copy/asia/china/han/han0009.krn,"[67, 65, 64, 62, 62, 62, 67, 69, 76, 74, 74, 72, 69, 72, 69, 67, 65, 62, 67, 69, 65, 67, 69, 74, 72, 69, 65, 67, 69, 65, 62, 74, 74, 79, 74, 72, 69, 72, 69, 67, 65, 62, 74, 74, 79, 74, 72, 69, 74, 74, 79, 74, 72, 69, 72, 69, 67, 65, 62, 67, 67, 72, 69, 67, 65, 62, 62, 67, 65, 64, 62, 62, 62, 67, 69, 76, 74, 74, 72, 69, 72, 69, 67, 65, 62, 67, 69, 65, 67, 69, 74, 72, 69, 65, 67, 69, 65, 62]",5.0
7200,han0367b.krn,data/essen_copy/asia/china/han/han0367b.krn,"[76, 74, 76, 74, 72, 76, 74, 72, 72, 74, 72, 76, 76, 72, 69, 72, 74, 74, 76, 69, 76, 74, 76, 74, 72, 76, 74, 72, 72, 69, 67, 69, 76, 72, 69, 72, 74, 74, 76, 69, 76, 74, 76, 74, 72, 76, 74, 72, 72, 69, 67, 69]",0.0
7201,han0753.krn,data/essen_copy/asia/china/han/han0753.krn,"[67, 67, 69, 67, 64, 65, 72, 74, 77, 74, 72, 70, 74, 72, 69, 67, 67, 69, 67, 64, 65, 67, 67, 67, 69, 72, 74, 72, 70, 69, 72, 67, 69, 72, 69, 67, 65, 67, 69, 72, 74, 72, 69, 67, 72, 69, 67, 69, 67, 65, 62, 60, 62, 65, 67, 69, 65, 65, 62, 60, 62, 60, 62, 65, 72]",5.0
7202,han0035.krn,data/essen_copy/asia/china/han/han0035.krn,"[72, 72, 74, 67, 65, 65, 62, 67, 72, 72, 74, 77, 74, 72, 65, 65, 62, 67, 72, 67, 65, 64, 62, 60, 72, 67, 69, 67, 65, 65, 62, 67, 69, 67, 65, 67, 65, 64, 62, 60, 60]",5.0
7203,han0388b.krn,data/essen_copy/asia/china/han/han0388b.krn,"[71, 71, 64, 71, 74, 76, 71, 74, 69, 71, 67, 64, 62, 67, 67, 64, 67, 69, 71, 64, 62, 67, 71, 69, 67, 64, 67, 64, 62, 62]",7.0
7204,han0021.krn,data/essen_copy/asia/china/han/han0021.krn,"[74, 74, 74, 77, 74, 72, 74, 72, 70, 69, 67, 72, 74, 67, 69, 69, 67, 65, 62, 62, 74, 72, 74, 72, 74, 72, 69, 67, 72, 74, 67, 69, 69, 67, 65, 62, 62, 74, 74, 77, 74, 72, 74, 72, 69, 67, 69, 67, 65, 69, 69, 67, 65, 65, 67, 69, 74, 74, 67, 69, 72, 74, 67, 69, 69, 67, 65, 62, 62, 74, 72, 74, 72, 74, 72, 69, 67, 65, 72, 74, 67, 69, 69, 67, 65, 62, 62]",5.0
7205,han0747.krn,data/essen_copy/asia/china/han/han0747.krn,"[75, 77, 75, 72, 70, 72, 75, 70, 70, 72, 75, 77, 75, 72, 70, 72, 75, 70, 72, 70, 67, 67, 70, 72, 70, 72, 75, 67, 70, 72, 70, 72, 75, 70, 70, 72, 70, 67, 70, 63, 65, 65, 67, 70, 72, 70, 72, 67, 65, 63]",3.0
7206,han0366b.krn,data/essen_copy/asia/china/han/han0366b.krn,"[72, 69, 69, 72, 72, 69, 69, 69, 74, 77, 74, 77, 77, 74, 72, 72, 69, 69, 72, 69, 72, 69, 69, 74, 77, 74, 77, 77, 74, 72, 74, 74, 77, 77, 74, 72, 72, 72, 74, 77, 77, 74, 72]",5.0
7207,han0019.krn,data/essen_copy/asia/china/han/han0019.krn,"[71, 71, 74, 78, 74, 71, 76, 71, 74, 76, 76, 78, 78, 71, 71, 74, 74, 74, 76, 78, 78, 74, 78, 74, 71, 71, 74, 71, 74, 71, 74, 71, 71, 71, 74, 71, 71, 71, 74, 71, 71, 71, 78, 74, 76, 78, 74, 71, 74, 74, 71, 71, 71, 71, 74, 71, 74, 74, 71, 71, 74, 74, 74, 71, 71, 78, 76, 74, 71, 74, 76, 78, 74, 74, 71, 71, 74, 76, 78, 78, 74, 78, 74, 71, 71]",2.0
7208,han0743.krn,data/essen_copy/asia/china/han/han0743.krn,"[74, 71, 69, 69, 67, 64, 67, 62, 74, 74, 74, 69, 71, 69, 67, 69, 69, 74, 66, 64, 62, 69, 69, 69, 64, 66, 66, 64, 62]",7.0
7209,han0025.krn,data/essen_copy/asia/china/han/han0025.krn,"[67, 67, 64, 76, 74, 76, 76, 76, 72, 74, 76, 76, 76, 74, 74, 72, 72, 76, 74, 72, 71, 69, 67, 64, 67, 69, 72, 72, 69, 72, 64, 67, 69, 71, 69, 67, 69, 71, 69, 67, 69, 72, 64, 62, 64, 62, 64, 64, 76, 76, 74, 76, 74, 79, 69, 72, 76, 74, 72, 76, 74, 72, 76, 74, 76, 74, 76, 79, 76, 79, 72, 69, 72, 69, 67, 64, 72, 64, 62, 64, 62, 60]",0.0
7210,han0389b.krn,data/essen_copy/asia/china/han/han0389b.krn,"[72, 72, 69, 72, 74, 76, 76, 72, 74, 76, 72, 74, 69, 67, 72, 69, 67, 69, 62, 62, 62, 62, 67, 71, 67, 69, 72, 74, 69, 67, 72, 69, 67, 69, 62]",0.0
7211,han0031.krn,data/essen_copy/asia/china/han/han0031.krn,"[82, 79, 77, 82, 79, 77, 82, 84, 89, 84, 82, 79, 77, 77, 82, 84, 89, 94, 91, 89, 87, 89, 84, 82, 84, 86, 84, 82, 79, 77, 77, 77]",10.0
7212,han0757.krn,data/essen_copy/asia/china/han/han0757.krn,"[72, 69, 69, 72, 74, 77, 72, 69, 74, 74, 77, 74, 72, 69, 67, 69, 65, 72, 69, 69, 72, 74, 77, 72, 69, 74, 74, 77, 74, 72, 69, 67, 69, 65, 72, 62, 65, 62, 65, 67, 72, 69, 67, 67, 65, 67, 69, 74, 69, 67, 65, 62, 62, 60, 62, 67, 65, 77, 74, 74, 72, 69, 77, 74, 72, 72, 69, 67, 69, 67, 65, 62, 69, 67, 65]",5.0
7213,han0964.krn,data/essen_copy/asia/china/han/han0964.krn,"[72, 71, 69, 67, 69, 71, 69, 67, 64, 76, 79, 76, 74, 76, 79, 76, 74, 72, 74, 71, 69, 67, 72, 67, 69, 72, 72, 69, 76, 71, 69, 67, 69, 71, 69, 67, 69, 67, 64, 62, 60, 60, 72, 76, 71, 69, 71, 69, 67, 64, 69, 71, 69, 67, 69, 72, 64, 62, 72, 76, 74, 76, 72, 74, 72, 71, 69, 71, 69, 67, 69, 72, 64, 62, 60, 76, 79, 76, 74, 72, 76, 79, 76, 74, 72, 76, 74, 76, 74, 79, 71, 69, 67, 64, 72, 71, 69, 67, 69, 71, 69, 67, 69, 72, 64, 62, 60]",0.0
7214,han0970.krn,data/essen_copy/asia/china/han/han0970.krn,"[69, 69, 68, 66, 66, 69, 64, 64, 69, 68, 66, 69, 71, 76, 78, 76, 73, 76, 71, 73, 76, 69, 68, 66, 69, 64]",9.0
7215,han0958.krn,data/essen_copy/asia/china/han/han0958.krn,"[62, 64, 67, 69, 64, 62, 64, 67, 69, 72, 74, 76, 74, 76, 79, 76, 67, 67, 69, 72, 74, 76, 72, 64, 64, 62, 64, 67, 69, 64, 62, 64, 67, 69, 72, 74, 76, 79, 76, 67, 69, 72, 74, 72, 74, 72, 69, 67, 67, 67, 64]",0.0
7216,han0780.krn,data/essen_copy/asia/china/han/han0780.krn,"[69, 66, 69, 74, 71, 69, 74, 69, 66, 66, 62, 64, 62, 64, 66, 69, 71, 69, 64, 64, 59, 69, 68, 71, 71, 74, 71, 69, 66, 69, 69, 64, 62, 69, 71, 74, 71, 69, 68, 69, 69, 71, 74, 71, 69, 68, 69, 69, 69, 66, 69, 71, 74, 74, 71, 69, 69, 69, 66, 69, 71, 74, 74, 78, 76, 74, 71, 69, 69, 68, 69]",2.0
7217,han0794.krn,data/essen_copy/asia/china/han/han0794.krn,"[69, 71, 74, 76, 76, 76, 76, 71, 74, 71, 69, 69, 69, 69, 71, 74, 71, 76, 76, 74, 71, 69, 71, 74, 71, 69, 69, 69, 71, 74, 76, 76, 76, 71, 74, 74, 74, 71, 76, 76, 74, 71, 69, 71, 74, 71, 69, 69, 69]",2.0
